 ,MapChip01.png,
2,26,256,
256,256,
256,180,
1,
12,30,5,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0,50, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0,50,50, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0,50,50, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0,50, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0,50, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0,50,50, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0,50, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0,27, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0,27,27, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0,27,55,25, 0, 0, 0,
 0, 0, 0, 0, 0,27,27,25,27, 0, 0, 0,
 0, 0, 0, 0, 0,27,27,25,27,27, 0, 0,
 0, 0, 0,27,27,27,25,27,27, 0, 0, 0,
 0, 0, 0,27,27,27,25,27,27, 0, 0, 0,
 0, 0,27,26,55,25,27,27, 0, 0, 0, 0,
 0, 0,27,25,26,25,27,27, 0, 0, 0, 0,
 0,27,25,27,26,27, 0, 0, 0, 0, 0, 0,
 0,27,26,27,27,26, 0, 0, 0, 0, 0, 0,
 0,27,26,27,27,26, 0, 0, 0, 0, 0, 0,
 0,27,27,26,27,25,26, 0, 0, 0, 0, 0,
27, 0,27,26,25,25,26, 0, 0, 0, 0, 0,
 0, 0, 0,27,26,25,27,26, 0, 0, 0, 0,
 0, 0, 0,27,26,27,27,26, 0, 0, 0, 0,
 0, 0, 0, 0,27,26,27,25,27, 0, 0, 0,
 0, 0, 0, 0,27,26,25,27,27, 0, 0, 0,
 0, 0, 0, 0,27,25,26,27, 0, 0, 0, 0,
 0, 0, 0,27,25,27,27, 0, 0, 0, 0, 0,
 0, 0, 0,27,25,27,27, 0, 0, 0, 0, 0,
 0, 0,27,25,27,27, 0, 0, 0, 0, 0, 0,
 0, 0,27,25,27,27, 0, 0, 0, 0, 0, 0,
 0,27,25,27,27, 0, 0, 0, 0, 0, 0, 0,
 0, 0,27,27,27, 0, 0, 0, 0, 0, 0, 0,
 0, 0,27,27, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0,27, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0,36, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0,41,40, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0,41, 0,40, 0, 0, 0,
 0, 0, 0, 0, 0,41, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0,41, 0, 0, 0,40, 0, 0,
 0, 0, 0,36,39, 0, 0, 0, 0,38, 0, 0,
 0, 0, 0,41,32, 0, 0, 0, 0, 0, 0, 0,
 0, 0,41, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0,41, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0,41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0,41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
39, 0, 0, 0, 0,33, 0, 0, 0, 0, 0, 0,
 0,35, 0, 0, 0, 0,40, 0, 0, 0, 0, 0,
41, 0, 0, 0, 0, 0,40, 0, 0, 0, 0, 0,
39, 0, 0, 0, 0, 0, 0,40, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0,40, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0,40, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0,40, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0,38, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0,41, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0,41, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0,41, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0,41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0,39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0,44, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0,23, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0,42, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 6,44,42, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 6, 0,44,21,44, 0, 0, 0, 0,
 0, 0, 6, 0, 0, 0,42, 0, 0, 0, 0, 0,
 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 6, 0,44, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0,44,44, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0,44,44, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0,44, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0,44, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0,44,44, 0, 0, 0, 0, 0,
 0, 0, 0, 0,35, 0,44, 0, 0, 0, 0, 0,
 0, 0, 0,41, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 6, 0,44, 0, 0, 0, 0, 0, 0,
 0, 0,44, 0, 7, 8, 0, 0, 0, 0, 0, 0,
 0, 0,44, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0,44, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0,43, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0,43, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0,43, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0,43, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0,43,37, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0,34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0,43,42, 0, 0, 0, 0, 0, 0, 0, 0, 0,
37, 0,42, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0,42, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0,42, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0,34, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0,43,37, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0,43, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0,43, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0,43, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0,43, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0,43, 0, 0, 0, 0, 0, 0,
 0,42, 0, 0,43, 0, 0, 0, 0, 0, 0, 0,
 0, 0,42, 0,43, 0, 0, 0, 0, 0, 0, 0,
 0, 0,42,43, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0,37, 0, 0, 0, 0, 0, 0, 0, 0,

3,chara_teki1_idle.png,chara_teki2_idlexwalk.png,chara_teki3_idle.png,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
